SMILES,uniprot_id1,uniprot_id2,scores,5AAN,id,qeppi,sas,tox,bbbp,model,docking 5AAN,docking 6QI4,6QI4
C[C@H]([C@H](NC=O)c1ccc(-c2ccccc2C(N)=S)cc1)[C@@H](N)C=O,P62166,Q9NPQ8,0.016664003805385,-7.04759,398_ric8_virtual_library,0.6770383630394012,3.6770292843698753,0.0,1,Freed2,-6.7,-6.5,-6.86031
CNC(=O)c1cc(C(=O)C(N)=O)ccc1-c1ccc([C@H](C)[C@H]([NH3+])C=O)s1,P62166,Q9NPQ8,0.2105285058962572,-7.04124,50_ric8_virtual_library,0.6565209630245262,3.999886611383193,0.0,1,Freed2,-6.8,-6.7,-8.03751
C[C@H](c1cccc2c(-c3cc(C(=O)CN)ccc3C(=O)C(N)=O)ccnc12)[C@H](N)C=O,P62166,Q9NPQ8,0.4133564137750296,-7.03968,18_ric8_virtual_library,0.5682980913858597,3.7203508707707993,0.0,1,Freed2,-7.6,-7.0,-5.92824
C[C@H](C(N)=O)[C@@H](N)C(=O)c1cc(-c2ccccc2)ccc1-c1occc1Br,P62166,Q9NPQ8,0.1596493185882377,-7.03841,51_ric8_virtual_library,0.910719751805469,3.360109852988323,0.0,1,Freed2,-7.9,-7.6,-6.91295
CNCC(=O)C(=O)[C@H](N)[C@H](C)c1cccc(-c2cccc(C(N)=S)c2)c1,P62166,Q9NPQ8,0.1784817603093307,-7.03644,159_ric8_virtual_library,0.7086034381119436,3.366535842152423,0.0,1,Freed2,-7.8,-7.1,-6.72059
C[C@H](c1ccc(-c2ccccc2NC(N)=O)cc1)[C@@H](N)C(=O)C(N)=S,P62166,Q9NPQ8,0.0689723603327714,-7.03328,349_ric8_virtual_library,0.5165017965023903,3.171153516467216,0.0,1,Freed2,-7.0,-7.1,-7.57834
C[C@H](c1ccc(Br)c(-c2cc(-c3ccc4c(c3)OCO4)ccc2S(N)(=O)=O)c1)[C@@H](N)C=O,P62166,Q9NPQ8,0.181093184609175,-7.02509,243_ric8_virtual_library,0.8520742345530306,3.5405223733906634,0.0,1,Freed2,-8.1,-8.0,-7.93695
C[C@H](OC(=O)CCC[C@@]1(C)NC(=O)NC1=O)C(=O)Nc1ccc(Oc2ccccc2)cc1,P62166,Q9NPQ8,0.2098163487528392,-7.02424,127_ric8_virtual_library,0.5928272939290516,3.0716111720077777,0.0,1,Synthemol,-8.0,-8.2,-5.91917
C=Cc1ccc(-c2ccnc3c(C(=O)[C@@H](N)[C@H](C)NC(N)=O)cccc23)cc1,P62166,Q9NPQ8,0.2252143432884226,-7.01883,282_ric8_virtual_library,0.7737875328584986,3.391638749422433,0.0,1,Freed2,-8.6,-8.0,-7.86423
C=C(C)c1ccc([C@@H](C)C(=O)NNC(=O)[C@@H](C)NC(C)=O)cc1OC(C)=O,P62166,Q9NPQ8,0.0750295411392322,-7.01514,299_ric8_virtual_library,0.502600101741724,3.293592227852896,0.0,1,Hgraph,-7.4,-7.6,-5.93508
CC[C@@H]([NH3+])C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)C[NH2+]C)c2)ccc1Br,P62166,Q9NPQ8,0.067300662815106,-7.01447,270_ric8_virtual_library,0.5250828218941149,3.9410727636187737,0.0,1,Freed2,-7.7,-7.0,-7.5205
CC[C@@H]([NH3+])C(=O)c1ccc(NC(N)=O)c(-c2ccnc3c([C@@H]4CCC(=O)N4)cccc23)c1,P62166,Q9NPQ8,0.4239881098660114,-7.0122,15_ric8_virtual_library,0.5745697246366331,3.904745018161624,0.0,1,Freed2,-7.9,-8.2,-7.7191
CC[C@H]([NH3+])C(=O)c1ccc(-c2nnco2)c(-c2cc3c(cc2C(=O)C(N)=O)OCCO3)c1,P62166,Q9NPQ8,0.3369119559731187,-7.01208,89_ric8_virtual_library,0.5649793311108916,3.79644019793068,0.0,1,Freed2,-7.3,-7.1,-6.56946
C[C@@H](NS(=O)(=O)CC[C@H]1NC(=O)NC1=O)c1ccc(-c2ccc(N(C)C)cc2)cc1,P62166,Q9NPQ8,0.3306708557510419,-7.01138,78_ric8_virtual_library,0.7272808681483335,3.206558513323155,0.0,1,Synthemol,-7.9,-7.6,-7.57515
CNCC(=O)c1ccc([C@@H](C)[C@@H](N)C(=O)C(N)=S)c(-c2ccc(Br)o2)c1,P62166,Q9NPQ8,0.1803772671469611,-6.99401,143_ric8_virtual_library,0.6802927405489566,3.796850567427148,0.0,1,Freed2,-6.8,-6.5,-7.53651
CC[C@@H]([NH3+])C(=O)c1cccc(-c2ccc(C(=O)CC(=O)CNC)cc2)c1,P62166,Q9NPQ8,0.1559811109249313,-6.98682,104_ric8_virtual_library,0.6712697377056491,3.2447056373060965,0.0,1,Freed2,-7.3,-7.5,-7.78794
CNCC(=O)c1cc(-c2ccc3c(c2)OCCO3)ccc1-c1nnc(C[NH2+]C)o1,P62166,Q9NPQ8,0.1573293195956409,-6.98591,178_ric8_virtual_library,0.7402849854901389,3.171018218224523,0.0,1,Freed2,-7.3,-7.9,-7.73207
C[C@@]1(c2cccc(C(=O)Nc3ccc(C[C@H]4CC(=O)NC4=O)cc3)c2)NC(=O)NC1=O,P62166,Q9NPQ8,0.1461200449720143,-6.98433,11_ric8_virtual_library,0.5343807586282294,3.242631806954289,0.0,1,Synthemol,-9.0,-9.8,-6.76233
C[C@@H](NC(=O)/C=C/c1ccc2c(c1)OCO2)C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl,P62166,Q9NPQ8,0.1810760084827474,-6.97743,153_ric8_virtual_library,0.7856233414692756,2.766418067512971,0.0,1,Taiga,-8.1,-7.9,-6.81069
COCc1ccc(-c2cc3c(cc2[C@@H](C)[C@H](N)C=O)OCCO3)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0490587622037764,-6.97174,308_ric8_virtual_library,0.68440516218765,3.6649568511330655,0.0,1,Freed2,-6.4,-6.4,-6.28788
CC[C@H](NS(=O)(=O)c1ccc(-c2ccc([C@H]3CCC(=O)N3)cc2)cc1)C(=O)C(=O)C[NH2+]C,P62166,Q9NPQ8,0.0657200069783772,-6.96533,448_ric8_virtual_library,0.5440322656686706,3.8027545255082087,0.0,1,Freed2,-7.9,-7.9,-7.18367
CC[C@@H](N)C(=O)c1ccc(-c2nnco2)c(-c2cc3c(cc2C(=O)C(N)=O)OCCO3)c1,P62166,Q9NPQ8,0.353535750307224,-6.95954,89_ric8_virtual_library,0.5070187010531815,3.4826371210076035,0.0,1,Freed2,-7.0,-7.3,-6.70383
CC[C@@H](N)C(=O)Sc1ccc(-c2ccc([C@@H](C)[C@H]([NH3+])C=O)cc2)cc1,P62166,Q9NPQ8,0.1483739990914048,-6.95785,232_ric8_virtual_library,0.7944261157347994,3.929013230858169,0.0,1,Freed2,-6.9,-7.5,-7.15975
CC[C@@H]([NH3+])C(=O)/C=C/c1ccc(C(C)=O)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.1072527337854322,-6.95341,388_ric8_virtual_library,0.7993738731582614,3.352226806036734,0.0,1,Freed2,-7.9,-8.0,-6.298
CC(=O)c1ccc(-c2nc(C(N)=O)n3ccnc(NC(=O)[C@@H](C)[NH3+])c23)cc1,P62166,Q9NPQ8,0.1488284235652663,-6.95278,59_ric8_virtual_library,0.6413256956093136,3.5485616730900205,0.0,1,Hgraph,-7.1,-6.9,-6.2404
COc1ccc(C(=O)N(C)[C@@H](C)C(=O)Nc2ccc(CC(N)=O)cc2)cc1OC(F)F,P62166,Q9NPQ8,0.0253124106642934,-6.94536,484_ric8_virtual_library,0.714512955721178,2.725665016279997,0.0,1,Taiga,-7.7,-7.6,-4.43021
CCC(C)(C)C(=O)NNC(=O)[C@@H](C)NC(=O)c1cc2cc(C)ccc2oc1=O,P62166,Q9NPQ8,0.2129910618527041,-6.93998,424_ric8_virtual_library,0.7089914840822945,2.949103846351253,0.0,1,Hgraph,-8.3,-8.0,-6.1692
C[C@H](OC(=O)c1csc(-c2ccccc2F)n1)C(=O)Nc1ccc(S(C)(=O)=O)cc1,P62166,Q9NPQ8,0.0373530365227258,-6.93728,456_ric8_virtual_library,0.7758925494365464,2.608515194482388,0.0,1,Taiga,-7.4,-8.1,-6.47039
Cc1ccc(NC(=O)N(C)C)c(C(=O)O[C@@H](C)C(=O)N[C@@H](C)c2ccc(S(N)(=O)=O)cc2)c1,P62166,Q9NPQ8,0.3265501185625281,-6.92315,131_ric8_virtual_library,0.6446186061061157,3.018660684800169,0.0,1,Synthemol,-8.0,-6.9,-4.99437
CC[C@H]([NH3+])C(=O)c1ccc(S(=O)(=O)NC)cc1-c1ccc([C@@H]([NH3+])c2c[nH]c3ccccc23)cc1,P62166,Q9NPQ8,0.3268707284671207,-6.9076,116_ric8_virtual_library,0.4364651502057036,3.95991691879599,0.0,1,Freed2,-7.8,-8.3,-4.42928
C[C@@H](NC(=O)c1ccc(-c2cccc3c2cnn3C)c(Cl)c1)C(N)=O,P62166,Q9NPQ8,0.104742722024972,-6.89822,126_ric8_virtual_library,0.8424652238584234,2.6835161800057,0.0,1,Hgraph,-7.7,-7.8,-6.22053
C[C@H](c1cc2c(cc1-c1ccc(C(N)=S)cc1C(N)=O)OCCO2)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.2210991479232948,-6.88381,231_ric8_virtual_library,0.6804755125164915,3.930909301946831,0.0,1,Freed2,-6.5,-6.4,-6.64255
C[C@@]1(c2cccc(C[NH3+])c2)NC(=O)N(c2cccc3c2C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)C1=O,P62166,Q9NPQ8,0.2357351076301393,-6.88271,4_ric8_virtual_library,0.5727600257952573,3.946756656556601,0.0,1,Synthemol,-9.9,-9.4,-5.91002
Cc1nc(-c2ccc(NC(=O)[C@@H](C)NC(=O)CCS(C)(=O)=O)cc2)n[nH]1,P62166,Q9NPQ8,0.0967706337527697,-6.87577,545_ric8_virtual_library,0.6208153690002133,2.750300491043907,0.0,1,Hgraph,-6.7,-6.4,-6.36748
CC[C@@H]([NH3+])C(=O)C(=O)C[C@@H](c1ccccc1)c1ccc(C(N)=S)cc1,P62166,Q9NPQ8,0.0512220555632976,-6.87512,494_ric8_virtual_library,0.6548534928993784,3.533663943380456,0.0,1,Freed2,-7.8,-7.3,-7.8432
C[C@@H](c1cc2c(cc1-c1ccc(C(N)=S)cc1C(N)=O)OCCO2)[C@@H](N)C=O,P62166,Q9NPQ8,0.1704274180521397,-6.86313,231_ric8_virtual_library,0.6484266165803474,3.664568642606172,0.0,1,Freed2,-6.2,-6.5,-6.48522
CC[C@H]([NH3+])C(=O)c1ccc(S(=O)(=O)NC)cc1-c1ccc([C@H]([NH3+])c2c[nH]c3ccccc23)cc1,P62166,Q9NPQ8,0.1221395964647295,-6.8523,116_ric8_virtual_library,0.4364651502057036,3.95991691879599,0.0,1,Freed2,-8.3,-8.3,-7.21642
CCCN(C(=O)c1ccc(C[C@H]2CC(=O)NC2=O)cc1)[C@H]1CC(=O)NC1=O,P62166,Q9NPQ8,0.1832217451225511,-6.8505,38_ric8_virtual_library,0.5390037942839793,3.3754809299114,0.0,1,Synthemol,-7.4,-7.2,-7.43317
COc1cccc(-c2ccc(NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(C)=O)cc2)c1Cl,P62166,Q9NPQ8,0.0535891608352615,-6.8431,436_ric8_virtual_library,0.7451042055027587,2.770189579954877,0.0,1,Hgraph,-7.9,-8.1,-7.96903
CNC(=O)c1cc(C(=O)C(N)=O)ccc1-c1ccc([C@@H](C)[C@H]([NH3+])C=O)s1,P62166,Q9NPQ8,0.2522896109135946,-6.84239,50_ric8_virtual_library,0.6565209630245262,3.999886611383193,0.0,1,Freed2,-6.8,-6.6,-7.78062
C[C@@H](NC(=O)C(=O)Nc1ccc(S(C)(=O)=O)cc1F)C(=O)Nc1ccc(Cl)cc1,P62166,Q9NPQ8,0.0910149640980579,-6.84095,316_ric8_virtual_library,0.7267340372717543,2.5370969865234247,0.0,1,Taiga,-7.5,-7.6,-6.81664
CCc1cc(/C=C\C(=O)NNC(=O)[C@H](C)NC(C)=O)cnc1-c1ccc(C(=O)[O-])cc1,P62166,Q9NPQ8,0.0937834302738553,-6.84093,209_ric8_virtual_library,0.6239334070178714,3.2888321138882723,0.0,1,Hgraph,-7.6,-7.7,-5.42539
CC[C@@H]([NH3+])C(=O)c1ccc(-c2nnco2)c(-c2cc3c(cc2C(=O)C(N)=O)OCCO3)c1,P62166,Q9NPQ8,0.3191596555006227,-6.83691,89_ric8_virtual_library,0.5649793311108916,3.79644019793068,0.0,1,Freed2,-7.0,-7.3,-6.66825
CCCCc1ccc(-c2ccc(NC(=O)[C@H](C)NC(=O)CC(=O)[O-])cc2)cc1,P62166,Q9NPQ8,0.442928855748214,-6.83556,344_ric8_virtual_library,0.6828077899287832,2.6917845800790623,0.0,1,Hgraph,-7.9,-8.3,-7.86862
C[C@@H]([C@@H](N)C=O)[C@@H](NC=O)c1ccc(-c2ccccc2C(N)=S)cc1,P62166,Q9NPQ8,0.1351731422487542,-6.82375,398_ric8_virtual_library,0.6770383630394012,3.6770292843698753,0.0,1,Freed2,-6.5,-6.6,-6.9637
CC[C@H](N)C(=O)Sc1ccc(-c2ccc([C@@H](C)[C@@H](N)C=O)cc2)cc1,P62166,Q9NPQ8,0.0302249065095766,-6.82129,232_ric8_virtual_library,0.8288666010614533,3.631792495072217,0.0,1,Freed2,-7.3,-7.1,-6.64954
CNCC(=O)c1ccc(C(N)=C2CCC(=O)N2)cc1-c1occc1Br,P62166,Q9NPQ8,0.2321634630539895,-6.82051,364_ric8_virtual_library,0.7574458848668927,3.3362020054074115,0.0,1,Freed2,-6.4,-7.2,-6.02743
CNCC(=O)c1ccc(C(N)=C2CCC(=O)N2)cc1-c1occc1Br,P62166,Q9NPQ8,0.2321636059002615,-6.82051,364_ric8_virtual_library,0.7574458848668927,3.3362020054074115,0.0,1,Freed2,-6.4,-7.2,-6.02743
COc1ccc([C@@H](NC(=O)CC(N)=O)c2ccc(C)cc2)c(S(C)(=O)=O)c1,P62166,Q9NPQ8,0.2288017700962238,-6.81495,83_ric8_virtual_library,0.7888087616754001,2.799588147615124,0.0,1,Hgraph,-7.1,-6.6,-7.05901
CC[C@@H](N)C(=O)C(=O)[C@@H](N)[C@H](C)c1ccc(-c2ccccc2S(C)(=O)=O)cc1,P62166,Q9NPQ8,0.1258255767477635,-6.8144,187_ric8_virtual_library,0.7180382336740867,3.4083226095783044,0.0,1,Freed2,-7.4,-7.3,-6.91827
CNCC(=O)c1ccnc2c(-c3ccc([C@@H](NC=O)c4ccc5c(c4)CC[NH2+]C5)cc3)cccc12,P62166,Q9NPQ8,0.0242583224489547,-6.80551,562_ric8_virtual_library,0.7237290635395025,3.8578506178715823,0.0,1,Freed2,-8.7,-9.1,-4.4455
Cc1ccc(C(=O)N(C)[C@H](C)c2ccc(S(N)(=O)=O)cc2)cc1C(F)(F)F,P62166,Q9NPQ8,0.0621019636942846,-6.80548,386_ric8_virtual_library,0.686081973023928,2.6601700945125266,0.0,1,Taiga,-8.2,-8.2,-5.38952
C[C@H](OC(=O)C[C@@H]1CCC(=O)NC1=O)C(=O)Nc1ccc(N2CCCC2=O)cc1,P62166,Q9NPQ8,0.5463874026020079,-6.80361,39_ric8_virtual_library,0.5155166608431906,3.1293353767740912,0.0,1,Synthemol,-7.8,-7.8,-7.24585
CC[C@H](N)C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)CNC)c2)ccc1Br,P62166,Q9NPQ8,0.1105187057403728,-6.80186,270_ric8_virtual_library,0.535381585559325,3.0595074276888807,0.0,1,Freed2,-7.7,-7.0,-7.61831
[H]/N=C/c1cc(-c2ccccc2NC(=O)[C@@H](N)CC)ccc1[C@@H]1CCC(=O)N1,P62166,Q9NPQ8,0.1081697141474569,-6.80168,158_ric8_virtual_library,0.5456865842601517,3.8498739752482143,0.0,1,Freed2,0.0,0.0,-5.59885
C[C@H](c1ccc(Br)c(-c2cc(-c3ccc4c(c3)OCO4)ccc2S(N)(=O)=O)c1)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.1917725917856622,-6.80054,243_ric8_virtual_library,0.904106445780292,3.770951932595505,0.0,1,Freed2,-8.1,-8.0,-7.88508
C=C[C@H](c1ccccc1)c1ccc(-c2ccc3c(c2)OCCO3)cc1C(=O)CNC,P62166,Q9NPQ8,0.0909014818595727,-6.79821,241_ric8_virtual_library,0.8392329063204566,3.0874927535249235,0.0,1,Freed2,-7.8,-8.7,-5.282
C=Cc1cc(C(=O)[C@@H]([NH3+])CC)ccc1-c1cccc2c(N3CCCC3=O)ccnc12,P62166,Q9NPQ8,0.1023853003023879,-6.78784,149_ric8_virtual_library,0.7812710824608724,3.5543521262819846,0.0,1,Freed2,-8.4,-7.9,-7.41178
CC[C@H]([NH3+])C(=O)c1ccc(C(=O)C[C@H]2CCS(=O)(=O)C2)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.2820885896613514,-6.7839,274_ric8_virtual_library,0.7668419739283726,3.777503479700085,0.0,1,Freed2,-7.7,-8.0,-6.71164
CC[C@H](N)C(=O)NC(=O)C(=O)c1ccccc1-c1coc(-c2nnco2)c1,P62166,Q9NPQ8,0.0903793518774869,-6.77509,303_ric8_virtual_library,0.5818933262342127,3.5081399639314688,0.0,1,Freed2,-7.6,-7.1,-7.01388
CC[C@H]([NH3+])C(=O)c1cccc(-c2ccc(C(=O)CC(=O)CNC)cc2)c1,P62166,Q9NPQ8,0.1603038320823694,-6.76774,104_ric8_virtual_library,0.6712697377056491,3.2447056373060965,0.0,1,Freed2,-7.3,-7.5,-7.55425
Cc1ccc(NC(=O)[C@H](Cl)Cc2ccc(CC(N)=O)cc2)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0249725237458529,-6.76648,485_ric8_virtual_library,0.796269984290992,2.7349512666878333,0.0,1,Taiga,-8.1,-7.9,-7.48831
C[C@H](CNC(=O)[C@@H](C)NC(=O)c1ccc(F)c(Sc2ccc(S(C)(=O)=O)cc2)c1)C(=O)Nc1ccc(F)cc1,P62166,Q9NPQ8,0.0592782416148929,-6.76624,396_ric8_virtual_library,0.5760447973659302,3.2059817678026814,0.0,1,Taiga,-9.0,-7.8,-6.83449
C[C@H](c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1Cl)[C@H](N)C(=O)C(=O)C(N)=O,P62166,Q9NPQ8,0.076419019566167,-6.75392,539_ric8_virtual_library,0.5871703023718851,3.39610953144706,0.0,1,Freed2,-7.3,-8.2,-7.56815
C[C@H](c1cc(-c2cc(NC(N)=O)ccc2C(=O)C(N)=O)ccc1Br)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.1503796814426237,-6.75369,165_ric8_virtual_library,0.486322191835306,3.878044974274504,0.0,1,Freed2,-6.8,-6.6,-7.38356
C[C@@H](C(N)=O)[C@@H]([NH3+])C(=O)c1ccc(C(=O)C(N)=O)cc1-c1ccc(Br)s1,P62166,Q9NPQ8,0.0633686506930053,-6.74817,132_ric8_virtual_library,0.6637190987327608,3.9585351732561023,0.0,1,Freed2,-6.6,-6.7,-6.81058
C[C@@H](OC(=O)C[C@H]1CCC(=O)NC1=O)C(=O)Nc1ccc(N2CCCC2=O)cc1,P62166,Q9NPQ8,0.3208975035864996,-6.74176,39_ric8_virtual_library,0.5155166608431906,3.1293353767740912,0.0,1,Synthemol,-7.5,-7.8,-7.76742
C#Cc1ccccc1-c1ccc([S@@](C)=O)cc1C(=O)[C@@H](N)CC,P62166,Q9NPQ8,0.0316235629488355,-6.73872,249_ric8_virtual_library,0.6420678027375796,3.6074131586296296,0.0,1,Freed2,-6.6,-6.7,-6.97887
C[C@@H](NC(N)=O)[C@@H](N)C(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1-c1ccc2c(c1)OCCO2,P62166,Q9NPQ8,0.0507612537600198,-6.73236,275_ric8_virtual_library,0.5604581672777477,3.438195611710432,0.0,1,Freed2,-8.2,-8.4,-6.12678
C[C@@H](c1ccc(-c2ccccc2NC(N)=O)cc1)[C@H]([NH3+])C(=O)C(N)=S,P62166,Q9NPQ8,0.0098412495850463,-6.73185,349_ric8_virtual_library,0.437821213352182,3.516217996105225,0.0,1,Freed2,-7.1,-6.9,-4.22989
CC[C@@H]([NH3+])C(=O)c1ccc(C(=O)C[C@@H]2CCS(=O)(=O)C2)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.2525863564691079,-6.73162,274_ric8_virtual_library,0.7668419739283726,3.777503479700085,0.0,1,Freed2,-7.9,-8.2,-6.47706
CC[C@@H](N)C(=O)c1ccc(NC(N)=O)c(-c2cc3c(cc2N2CCCC2=O)OCCO3)c1,P62166,Q9NPQ8,0.1580051136736124,-6.72401,358_ric8_virtual_library,0.6630829382777345,3.2299248133152965,0.0,1,Freed2,-7.1,-7.2,-6.65338
C[C@@H](c1cc(-c2cc(NC(N)=O)ccc2C(=O)C(N)=O)ccc1Br)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.1931724480505859,-6.71758,165_ric8_virtual_library,0.486322191835306,3.878044974274504,0.0,1,Freed2,-7.3,-6.9,-7.70178
CC[C@@H](N)C(=O)Sc1ccc(-c2ccc([C@H](C)[C@@H]([NH3+])C=O)cc2)cc1,P62166,Q9NPQ8,0.0827341954642305,-6.7086,232_ric8_virtual_library,0.7944261157347994,3.929013230858169,0.0,1,Freed2,-7.2,-7.4,-7.63053
C[C@H](c1cccc2c(-c3cc(C(=O)CN)ccc3C(=O)C(N)=O)ccnc12)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.3694136201642207,-6.704,18_ric8_virtual_library,0.6266148002907581,3.961624173938219,0.0,1,Freed2,-7.0,-6.7,-5.85949
C[C@@H](c1ccc2c(-c3ccccc3C=O)c[nH]c2c1)[C@H](N)C(=O)NC(N)=O,P62166,Q9NPQ8,0.1334122655273948,-6.69725,207_ric8_virtual_library,0.5581945871952663,3.390892622219093,0.0,1,Freed2,-7.9,-8.4,-6.19641
CC[C@@H](N)C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)CNC)c2)ccc1Br,P62166,Q9NPQ8,0.1155692403272058,-6.69702,270_ric8_virtual_library,0.535381585559325,3.0595074276888807,0.0,1,Freed2,-7.7,-7.0,-6.93352
CCCn1c(=O)c2c(c(C(=O)NNC(=O)[C@@H](C)NC(C)=O)nn2-c2ccc(Cl)cc2Cl)c2ccccc21,P62166,Q9NPQ8,0.0756220709430036,-6.67208,361_ric8_virtual_library,0.5934311194191828,3.15633983454358,0.0,1,Hgraph,-8.1,-8.4,-6.60343
CC[C@H](NS(=O)(=O)c1ccc(-c2ccc([C@@H]3CCC(=O)N3)cc2)cc1)C(=O)C(=O)C[NH2+]C,P62166,Q9NPQ8,0.0590353280760307,-6.66933,448_ric8_virtual_library,0.5440322656686706,3.8027545255082087,0.0,1,Freed2,-7.1,-8.3,-6.67066
CC[C@H]([NH3+])C(=O)c1ccccc1-c1cc(C(=O)C[NH3+])ccc1C(=O)C(N)=O,P62166,Q9NPQ8,0.3962180020018043,-6.6681,35_ric8_virtual_library,0.5742868999919447,3.80647855857403,0.0,1,Freed2,-6.9,-6.3,-6.77936
COc1cccc(-c2c(C(=O)NNC(=O)[C@@H](C)NC(C)=O)cnc3cc[nH]c(=O)c23)c1,P62166,Q9NPQ8,0.1274202792373968,-6.66676,184_ric8_virtual_library,0.533321126316173,3.0923836975986783,0.0,1,Hgraph,-8.0,-7.4,-6.56046
CNCC(=O)c1ccc([C@@H](C)[C@H](N)C(=O)C(N)=S)c(-c2ccc(Br)o2)c1,P62166,Q9NPQ8,0.1297145278533079,-6.6639,143_ric8_virtual_library,0.6802927405489566,3.796850567427148,0.0,1,Freed2,-6.4,-6.4,-6.15596
CC[C@H](N)C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)C[NH2+]C)c2)ccc1Br,P62166,Q9NPQ8,0.0814903442078652,-6.65991,270_ric8_virtual_library,0.5554915265347535,3.568265947649932,0.0,1,Freed2,-7.7,-7.0,-7.13475
C[C@@H](NC(=O)/C=C/c1cc(F)ccc1Cl)c1ccc(NS(C)(=O)=O)cc1,P62166,Q9NPQ8,0.0801641386997651,-6.65986,343_ric8_virtual_library,0.7175127195938714,2.63062681823784,0.0,1,Taiga,-7.6,-7.1,-5.66929
CC[C@@H]([NH3+])C(=O)c1ccc(C(=O)C[C@H]2CCS(=O)(=O)C2)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.2365593331422037,-6.65751,274_ric8_virtual_library,0.7668419739283726,3.777503479700085,0.0,1,Freed2,-7.5,-8.0,-6.18841
CC[C@@H](N)C(=O)NC(=O)C(=O)c1ccccc1-c1coc(-c2nnco2)c1,P62166,Q9NPQ8,0.1205941086401792,-6.65741,303_ric8_virtual_library,0.5818933262342127,3.5081399639314688,0.0,1,Freed2,-7.8,-7.0,-6.37423
CC[C@@H](N)C(=O)/N=C(\c1cccc(-c2ccc([SH](=O)=O)cc2)c1)c1occc1Br,P62166,Q9NPQ8,0.1292122816097323,-6.65648,260_ric8_virtual_library,0.9524827767093268,3.81778166765426,0.0,1,Freed2,-7.7,-7.5,-7.7607
C[C@@H](c1ccc(-c2c[nH]c3cc(-c4cc5c(cc4S(C)(=O)=O)OCCO5)ccc23)cc1)[C@H]([NH3+])C=O,P62166,Q9NPQ8,0.0798059602916723,-6.65392,395_ric8_virtual_library,0.8259023111525765,3.807687548345224,0.0,1,Freed2,-8.1,-8.1,-6.5131
C[C@@H]([NH3+])C(=O)Nc1ccccc1-c1nc(CCS(C)(=O)=O)no1,P62166,Q9NPQ8,0.1295985950725647,-6.65357,181_ric8_virtual_library,0.6585076715710243,3.294403283453633,0.0,1,Hgraph,-7.0,-6.5,-6.11658
CC(=O)N[C@H](C)C(=O)NNC(=O)CCn1c2c3ccccc3c(=O)c=2sc2ccc(C)cc21,P62166,Q9NPQ8,0.0323529127325143,-6.65064,279_ric8_virtual_library,0.7080510864975613,3.284083581200421,0.0,1,Hgraph,-9.3,-8.8,-7.29561
CNCC(=O)c1ccc(-c2nnco2)cc1-c1cc([C@H](C)[C@H](N)C=O)cc2c1OCO2,P62166,Q9NPQ8,0.0529718474813447,-6.64719,195_ric8_virtual_library,0.5356477177844465,3.954828063284168,0.0,1,Freed2,-6.9,-7.0,-6.64651
CC[C@H]([NH3+])C(=O)c1cc(C(N)=S)ccc1-c1ccc(N2CCOCC2)s1,P62166,Q9NPQ8,0.1351142895377031,-6.64593,190_ric8_virtual_library,0.8460669087930748,3.6554109586970345,0.0,1,Freed2,-7.2,-6.9,-6.14489
CC[C@@H]([NH3+])C(=O)c1cc(NC(N)=O)ccc1-c1ccccc1-c1occc1Br,P62166,Q9NPQ8,0.0410928564951066,-6.64064,199_ric8_virtual_library,0.6949836587869098,3.449934284221074,0.0,1,Freed2,-7.7,-7.3,-6.90387
CNCC(=O)c1cc2c(cc1-c1ccc(S(=O)(=O)NC)c(-c3nccs3)c1)OCCO2,P62166,Q9NPQ8,0.0913984222543545,-6.64004,315_ric8_virtual_library,0.6784294994489083,2.8811002070989016,0.0,1,Freed2,-6.6,-6.8,-5.88312
CC[C@H]([NH3+])C(=O)/C=C/c1ccc(C(C)=O)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.1689138677354234,-6.6371,388_ric8_virtual_library,0.7993738731582614,3.352226806036734,0.0,1,Freed2,-7.9,-8.0,-7.23488
CC[C@@H]([NH3+])C(=O)c1ccc(C(=O)C(N)=O)cc1-c1cccc2c(S(=O)(=O)NC)ccnc12,P62166,Q9NPQ8,0.5433847224120433,-6.63677,5_ric8_virtual_library,0.631106624600732,3.608909906153493,0.0,1,Freed2,-7.6,-7.2,-6.19929
